transaction_id,trans_group,procedure_name,instance_date,property_type,property_sub_type,property_usage,reg_type,area_name,building_name,project_name,nearest_landmark,nearest_metro,nearest_mall,rooms,has_parking,procedure_area,actual_worth,meter_sale_price
1-41-2024-8140,Sales,Delayed Sell,2024-05-01,Villa,Villa,Residential,Existing Properties,Madinat Al Mataar,,Parkside 2,Al Makhtoum International Airport,,,4 B/R,0,473.2,2800000.0,5917.16
1-102-2024-26076,Sales,Sell - Pre registration,2024-04-26,Unit,Flat,Residential,Off-Plan Properties,Wadi Al Safa 5,AG 9INE,AG 9INE,IMG World Adventures,,,Studio,1,37.42,483348.0,12916.84
1-102-2024-79876,Sales,Sell - Pre registration,2024-10-02,Unit,Flat,Residential,Off-Plan Properties,Hadaeq Sheikh Mohammed Bin Rashid,Golf Hillside,Golf Hillside,,,,2 B/R,1,146.42,2840888.0,19402.32
1-102-2025-102807,Sales,Sell - Pre registration,2025-10-22,Unit,Flat,Residential,Off-Plan Properties,Mirdif,Mirdif Hills - Asayel Avenue,Mirdif Hills - Asayel Avenue,Dubai International Airport,Rashidiya Metro Station,City Centre Mirdif,3 B/R,1,168.61,2450128.0,14531.34
1-102-2024-71529,Sales,Sell - Pre registration,2024-09-13,Unit,Flat,Residential,Off-Plan Properties,Jabal Ali First,Floarea Vista,Floarea Vista,,,,Studio,1,39.68,650000.0,16381.05
1-11-2024-18162,Sales,Sell,2024-05-22,Unit,Flat,Residential,Existing Properties,Al Yelayiss 2,Hayat Boulevard-2A,HAYAT BOULEVARD,Dubai Cycling Course,,,Studio,1,29.81,390000.0,13082.86
1-102-2024-1023,Sales,Sell - Pre registration,2024-01-09,Unit,Flat,Residential,Off-Plan Properties,Marsa Dubai,DAMAC BAY 2 - TOWER A,DAMAC BAY 2,,,,1 B/R,1,77.91,3734000.0,47927.1
1-102-2024-97211,Sales,Sell - Pre registration,2024-11-18,Unit,Flat,Residential,Off-Plan Properties,Um Suqaim Third,Riwa Building 2,Riwa ,,,,1 B/R,1,68.92,2356000.0,34184.56
1-102-2025-34577,Sales,Sell - Pre registration,2025-04-25,Villa,Villa,Residential,Off-Plan Properties,Wadi Al Safa 5,,ATHLON BY AL DAR 1,,,,4 B/R,0,297.13,3922087.0,13199.9
1-11-2025-52384,Sales,Sell,2025-12-15,Unit,Office,Commercial,Existing Properties,Business Bay,B2B,B2B TOWER,Downtown Dubai,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,Office,1,54.27,1379000.0,25409.99
1-11-2024-24606,Sales,Sell,2024-07-04,Villa,Villa,Residential,Existing Properties,Al Barsha South Fourth,,,Sports City Swimming Academy,Nakheel Metro Station,Marina Mall,4 B/R,0,182.0,3600000.0,19780.22
1-102-2024-22021,Sales,Sell - Pre registration,2024-06-10,Unit,Flat,Residential,Off-Plan Properties,Al Hebiah Fourth,Sportz By Danube - 2,Sportz By Danube ,Sports City Swimming Academy,Nakheel Metro Station,Marina Mall,Studio,1,36.26,669340.0,18459.46
1-102-2024-75623,Sales,Sell - Pre registration,2024-10-02,Unit,Flat,Residential,Off-Plan Properties,Wadi Al Safa 4,Serra Tower 8,Serra,,,,2 B/R,1,168.66,2912000.0,17265.5
1-11-2024-36827,Sales,Sell,2024-10-01,Unit,Flat,Residential,Existing Properties,Al Barshaa South Third,SAMANA GREENS,Samana Green,Motor City,Sharaf Dg Metro Station,Mall of the Emirates,Studio,1,38.62,530000.0,13723.46
1-102-2024-30844,Sales,Sell - Pre registration,2024-05-13,Unit,Flat,Residential,Off-Plan Properties,Wadi Al Safa 3,Samana Barari Views,Samana Barari Views,,,,Studio,1,39.04,818586.0,20967.88
1-11-2024-6126,Sales,Sell,2024-02-20,Villa,,Residential,Existing Properties,Mirdif,,,Dubai International Airport,Rashidiya Metro Station,City Centre Mirdif,,0,696.77,3055000.0,4384.52
1-11-2025-34074,Sales,Sell,2025-08-14,Unit,Office,Commercial,Existing Properties,Business Bay,EMPIRE HEIGHTS B,EMPIRE HEIGHTS,Downtown Dubai,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,Office,1,130.8,2240366.0,17128.18
1-102-2025-128242,Sales,Sell - Pre registration,2025-12-19,Unit,Flat,Residential,Off-Plan Properties,Al Barsha South Fourth,Allura Residences by Citi Developers,Allura Residences by Citi Developers,Sports City Swimming Academy,Dubai Internet City,Mall of the Emirates,1 B/R,1,67.39,1073562.0,15930.58
1-95-2025-1,Sales,Delayed Development,2025-10-20,Unit,Flat,Residential,Existing Properties,Dubai Investment Park Second,RITAJ  F,RITAJ,Expo 2020 Site,,,2 B/R,1,143.11,881460.0,6159.32
1-102-2025-12506,Sales,Sell - Pre registration,2025-02-24,Unit,Flat,Residential,Off-Plan Properties,Al Barsha South Fourth,Aveline Residencies by Citi Developer,Aveline Residences by Citi Developers,Sports City Swimming Academy,Dubai Internet City,Mall of the Emirates,Studio,1,41.07,585680.0,14260.53
1-102-2025-92707,Sales,Sell - Pre registration,2025-09-23,Unit,Flat,Residential,Off-Plan Properties,Business Bay,AYKON CITY 3 - TOWER D,AYKON CITY 3,Downtown Dubai,Business Bay Metro Station,Dubai Mall,2 B/R,1,130.06,4515840.0,34721.21
1-102-2025-95947,Sales,Sell - Pre registration,2025-09-29,Unit,Flat,Residential,Off-Plan Properties,Wadi Al Safa 3,SINDBAD,LIVING LEGENDS PHASE 4,,,,2 B/R,1,134.1,1640607.0,12234.21
1-11-2025-30604,Sales,Sell,2025-07-21,Unit,Flat,Residential,Existing Properties,Al Thanyah Fifth,JHCWC,JUMEIRAH HEIGHTS CLUSTERS,Sports City Swimming Academy,Jumeirah Lakes Towers,Marina Mall,2 B/R,1,196.95,3600000.0,18278.75
1-102-2024-41787,Sales,Sell - Pre registration,2024-06-11,Unit,Flat,Residential,Off-Plan Properties,Al Barsha South Fourth,Binghatti Phantom,Binghatti Phantom,Sports City Swimming Academy,Dubai Internet City,Mall of the Emirates,2 B/R,1,158.59,2396999.0,15114.44
1-102-2024-82191,Sales,Sell - Pre registration,2024-10-07,Unit,Flat,Residential,Off-Plan Properties,Al Barsha South Fourth,Binghatti Phoenix,Binghatti Phoenix,Sports City Swimming Academy,Nakheel Metro Station,Marina Mall,2 B/R,1,106.82,1500000.0,14042.31
1-102-2025-134993,Sales,Sell - Pre registration,2025-12-29,Unit,Flat,Residential,Off-Plan Properties,Dubai Investment Park Second,DAMAC Riverside Views - Azure 2 -D,DAMAC RIVERSIDE VIEWS - AZURE 2,,,,1 B/R,1,85.21,1331000.0,15620.23
1-102-2024-93678,Sales,Sell - Pre registration,2024-11-06,Unit,Flat,Residential,Off-Plan Properties,Marsa Dubai,Marina Cove,Marina Cove,Burj Al Arab,Marina Mall Metro Station,Marina Mall,4 B/R,1,223.36,6956888.0,31146.53
1-102-2024-17158,Sales,Sell - Pre registration,2024-03-20,Unit,Flat,Residential,Off-Plan Properties,Ras Al Khor Industrial First,Sobha One - B,SOBHA ONE,,,,1 B/R,1,68.78,1573223.0,22873.26
1-102-2025-7626,Sales,Sell - Pre registration,2025-02-03,Unit,Flat,Residential,Off-Plan Properties,Bukadra,Skyscape Altius,SKYSCAPE,,,,1 B/R,1,84.31,2314125.0,27447.81
1-102-2024-106827,Sales,Sell - Pre registration,2024-12-20,Unit,Flat,Residential,Off-Plan Properties,Bukadra,PARKWAY by Prestige One,PARKWAY BY PRESTIGE ONE ,Downtown Dubai,Creek Metro Station,Dubai Mall,1 B/R,1,78.65,1650000.0,20979.02
1-11-2024-18380,Sales,Sell,2024-05-23,Villa,Villa,Residential,Existing Properties,Al Yelayiss 1,,REEM - MIRA OASIS COMMUNITY PHASE 3,Dubai Cycling Course,,,3 B/R,0,384.18,3100000.0,8069.13
1-11-2025-8037,Sales,Sell,2025-02-26,Land,,Commercial,Existing Properties,Madinat Hind 4,,DAMAC HILLS (2) - ALBIZIA ,,,,,0,112.24,1150000.0,10245.9
1-41-2025-7730,Sales,Delayed Sell,2025-02-28,Land,,Commercial,Existing Properties,Al Hebiah Fifth,,DAMAC LAGOONS - VENICE (1),,,,,0,760.0,11000000.0,14473.68
1-102-2025-118340,Sales,Sell - Pre registration,2025-11-19,Unit,Flat,Residential,Off-Plan Properties,Al Kifaf,Avenue Park Towers - A,Avenue Park Towers,Burj Khalifa,Al Jafiliya Metro Station,Dubai Mall,3 B/R,1,161.86,4053777.0,25044.96
1-102-2025-110383,Sales,Sell - Pre registration,2025-11-03,Unit,Flat,Residential,Off-Plan Properties,Al Khairan First,Silva,Silva,,,,1 B/R,1,70.17,1845888.0,26305.94
1-102-2024-91723,Sales,Sell - Pre registration,2024-10-30,Villa,Villa,Residential,Off-Plan Properties,Al Yufrah 1,,The Valley - Avena 2,,,,4 B/R,0,358.43,4354030.0,12147.5
1-102-2024-7136,Sales,Sell - Pre registration,2024-02-06,Unit,Flat,Residential,Off-Plan Properties,Hadaeq Sheikh Mohammed Bin Rashid,Club Drive-Tower A,Club Drive,,,,3 B/R,1,147.86,3631888.0,24563.02
1-102-2024-96800,Sales,Sell - Pre registration,2024-11-18,Unit,Flat,Residential,Off-Plan Properties,Al Yelayiss 2,Hillcrest,Hillcrest,,,,1 B/R,1,66.25,995888.0,15032.27
1-102-2024-6931,Sales,Sell - Pre registration,2024-02-05,Unit,Flat,Residential,Off-Plan Properties,Al Barsha South Fourth,Rise Residences,Rise Residences,Sports City Swimming Academy,Dubai Internet City,Mall of the Emirates,1 B/R,1,65.04,768605.0,11817.42
1-851-2024-445,Sales,Development Registration Pre-Registration,2024-07-01,Unit,Flat,Residential,Off-Plan Properties,Dubai Investment Park First,Verdana Residence,Verdana Residence,,,,Studio,1,34.98,420000.0,12006.86
1-11-2025-50442,Sales,Sell,2025-12-03,Villa,Villa,Residential,Existing Properties,Al Yufrah 1,,The Valley-Nara,,,,3 B/R,0,174.0,2800000.0,16091.95
1-102-2024-43709,Sales,Sell - Pre registration,2024-06-17,Unit,Flat,Residential,Off-Plan Properties,Al Barsha South Fifth,Red Square -B,RED SQUARE,Sports City Swimming Academy,Damac Properties,Marina Mall,1 B/R,1,51.9,792857.0,15276.64
1-102-2024-14324,Sales,Sell - Pre registration,2024-03-07,Unit,Flat,Residential,Off-Plan Properties,Al Barsha South Fourth,Sapphire 32 By Dar Alkarama,Sapphire 32 by Dar Alkarama,Sports City Swimming Academy,Dubai Internet City,Mall of the Emirates,2 B/R,1,99.78,1503691.0,15070.06
1-41-2025-12914,Sales,Delayed Sell,2025-04-29,Land,,Other,Existing Properties,Al Yelayiss 1,,DAMAC ISLANDS - BORA BORA 1,,,,,0,226.65,3257000.0,14370.17
1-102-2025-2497,Sales,Sell - Pre registration,2025-01-15,Unit,Flat,Residential,Off-Plan Properties,Al Hebiah First,Sobha Orbis Tower E,Sobha Orbis,Motor City,Sharaf Dg Metro Station,Mall of the Emirates,2 B/R,1,91.54,1980513.0,21635.49
1-102-2025-129558,Sales,Sell - Pre registration,2025-12-18,Unit,Flat,Residential,Off-Plan Properties,Dubai Investment Park Second,DAMAC Riverside Views - Azure 2 -D,DAMAC RIVERSIDE VIEWS - AZURE 2,,,,Studio,1,45.3,810000.0,17880.79
1-11-2025-42553,Sales,Sell,2025-10-13,Unit,Hotel Apartment,Hospitality ,Existing Properties,Al Barshaa South Third,Miracle Residence,,Motor City,Sharaf Dg Metro Station,Mall of the Emirates,2 B/R,1,97.61,2010000.0,20592.15
1-102-2024-67699,Sales,Sell - Pre registration,2024-09-06,Unit,Flat,Residential,Off-Plan Properties,Wadi Al Safa 3,Samana Barari Views,Samana Barari Views,,,,Studio,1,37.17,769892.0,20712.73
1-102-2025-102274,Sales,Sell - Pre registration,2025-10-20,Unit,Flat,Residential,Off-Plan Properties,Nadd Hessa,TRIA BY DEYAAR,TRIA BY DEYAAR,IMG World Adventures,,,2 B/R,1,115.53,1700000.0,14714.79
1-41-2025-1850,Sales,Delayed Sell,2025-01-09,Land,,Other,Existing Properties,Al Yelayiss 1,,DAMAC ISLANDS - MALDIVES 4,,,,,0,194.06,2602499.0,13410.8
1-11-2025-29637,Sales,Sell,2025-07-14,Unit,Flat,Residential,Existing Properties,Al Barsha South Fourth,GHALIA,GHALIA,Sports City Swimming Academy,Nakheel Metro Station,Marina Mall,Studio,1,41.31,565000.0,13677.08
1-41-2025-18582,Sales,Delayed Sell,2025-06-17,Land,,Other,Existing Properties,Al Yelayiss 1,,DAMAC ISLANDS - FIJI 2,,,,,0,144.0,2330000.0,16180.56
1-11-2025-53845,Sales,Sell,2025-12-24,Unit,Flat,Residential,Existing Properties,Jabal Ali,MED 101,,Sports City Swimming Academy,Harbour Tower,Ibn-e-Battuta Mall,1 B/R,0,91.0,810000.0,8901.1
1-851-2025-226,Sales,Development Registration Pre-Registration,2025-10-30,Unit,Flat,Residential,Off-Plan Properties,Dubai Investment Park First,Verdana Residence 2,Verdana Residence 2 ,,,,1 B/R,1,62.84,614376.0,9776.83
1-102-2025-19283,Sales,Sell - Pre registration,2025-03-07,Unit,Flat,Residential,Off-Plan Properties,Al Barsha South Fourth,Ashton Park Residences - The Second,Ashton Park Residences The Second,Sports City Swimming Academy,Nakheel Metro Station,Marina Mall,Studio,1,34.72,730727.0,21046.28
1-102-2024-76509,Sales,Sell - Pre registration,2024-09-25,Unit,Flat,Residential,Off-Plan Properties,Al Khairan First,Address Residences | Dubai Creek Harbour,Address Residences l Dubai Creek Harbour,,,,2 B/R,1,103.17,3432888.0,33274.09
1-102-2024-37558,Sales,Sell - Pre registration,2024-05-28,Unit,Flat,Residential,Off-Plan Properties,Al Merkadh,Azizi Riviera 48,Azizi Riviera 48,Downtown Dubai,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,Studio,1,28.51,553570.0,19416.7
1-41-2024-20723,Sales,Delayed Sell,2024-10-15,Land,,Commercial,Existing Properties,Wadi Al Safa 7,,The Acres 3 & Estates ,,,,,0,504.43,7072000.0,14019.78
1-102-2024-86672,Sales,Sell - Pre registration,2024-10-16,Unit,Flat,Residential,Off-Plan Properties,Business Bay,One by Binghatti,One by Binghatti ,Downtown Dubai,Business Bay Metro Station,Dubai Mall,1 B/R,1,109.3,2450000.0,22415.37
1-11-2024-49502,Sales,Sell,2024-12-23,Unit,Flat,Residential,Existing Properties,Al Hebiah First,ABBEY CRESCENT 1,,Motor City,Sharaf Dg Metro Station,Mall of the Emirates,3 B/R,1,224.17,1608804.0,7176.71
1-102-2024-107217,Sales,Sell - Pre registration,2024-12-23,Unit,Flat,Residential,Off-Plan Properties,Madinat Dubai Almelaheyah,THE PIER,The Pier,Burj Khalifa,Al Ghubaiba Metro Station,Dubai Mall,1 B/R,1,63.1,1621696.0,25700.41
1-11-2025-23304,Sales,Sell,2025-06-02,Unit,Flat,Residential,Existing Properties,Business Bay,AVANTI TOWER,AVANTI TOWER,Downtown Dubai,Business Bay Metro Station,Dubai Mall,Studio,1,35.71,755000.0,21142.54
1-102-2024-52329,Sales,Sell - Pre registration,2024-07-19,Unit,Flat,Residential,Off-Plan Properties,Hadaeq Sheikh Mohammed Bin Rashid,Park Lane ? Building 2B,Park Lane,Burj Al Arab,First Abu Dhabi Bank Metro Station,Mall of the Emirates,1 B/R,1,61.03,1514888.0,24822.02
1-102-2025-13444,Sales,Sell - Pre registration,2025-02-19,Unit,Flat,Residential,Off-Plan Properties,Bukadra,310 Riverside Crescent,310 Riverside Crescent,,,,1 B/R,1,65.91,1606904.0,24380.28
1-11-2024-33536,Sales,Sell,2024-09-09,Unit,Flat,Residential,Existing Properties,Burj Khalifa,Burj Khalifa,BURJ KHALIFA TOWERS,Burj Khalifa,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,2 B/R,1,189.15,6200000.0,32778.22
1-102-2024-18674,Sales,Sell - Pre registration,2024-03-26,Unit,Flat,Residential,Off-Plan Properties,Ras Al Khor Industrial First,Sobha One - C,SOBHA ONE,,,,1 B/R,1,68.17,1695032.0,24864.78
1-102-2024-57920,Sales,Sell - Pre registration,2024-08-06,Unit,Flat,Residential,Off-Plan Properties,Al Barshaa South Third,Marquis Insignia,Marquis Insignia,Motor City,Sharaf Dg Metro Station,Mall of the Emirates,2 B/R,1,139.99,2040000.0,14572.47
1-102-2025-89091,Sales,Sell - Pre registration,2025-09-16,Unit,Flat,Residential,Off-Plan Properties,Dubai Investment Park Second,DAMAC Riverside Views - Indigo 1 -A,DAMAC RIVERSIDE VIEWS - INDIGO 1,,,,1 B/R,1,67.14,975000.0,14521.89
1-11-2024-38159,Sales,Sell,2024-10-09,Villa,,Residential,Existing Properties,Al Hebiah Third,,DAMAC HILLS - ROCHESTER ,Motor City,,,,0,335.11,4450000.0,13279.22
1-11-2024-34516,Sales,Sell,2024-09-16,Unit,Flat,Residential,Existing Properties,Al Warsan First,DANA 1,,,Rashidiya Metro Station,City Centre Mirdif,1 B/R,1,63.02,390000.0,6188.51
1-11-2024-25388,Sales,Sell,2024-07-10,Unit,Flat,Residential,Existing Properties,Al Yelayiss 2,TOWN SQUARE ZAHRA BREEZE 3B,TOWN SQUARE ZAHRA,Dubai Cycling Course,,,1 B/R,1,61.11,640000.0,10472.92
1-102-2025-84419,Sales,Sell - Pre registration,2025-09-04,Unit,Flat,Residential,Off-Plan Properties,Al Barsha South Fourth,Binghatti Amberhall,Binghatti Amberhall,Sports City Swimming Academy,Nakheel Metro Station,Marina Mall,Studio,1,37.06,742000.0,20021.59
1-102-2026-1946,Sales,Sell - Pre registration,2026-01-08,Unit,Flat,Residential,Off-Plan Properties,Wadi Al Safa 3,FOREST CITY TOWER,FOREST CITY TOWER,IMG World Adventures,,,2 B/R,1,96.13,1199576.0,12478.7
1-102-2025-34306,Sales,Sell - Pre registration,2025-04-24,Unit,Flat,Residential,Off-Plan Properties,Wadi Al Safa 5,Coventry Gardens,Coventry Gardens,IMG World Adventures,,,Studio,1,43.21,581386.0,13454.89
1-41-2024-8888,Sales,Delayed Sell,2024-05-13,Land,,Other,Existing Properties,Al Hebiah Fourth,,Harmony,,,,,0,525.02,7300000.0,13904.23
1-102-2025-97014,Sales,Sell - Pre registration,2025-10-03,Unit,Flat,Residential,Off-Plan Properties,Al Hebiah Fourth,The Community-Sports Arena,The Community - Sports Arena,Sports City Swimming Academy,Dubai Internet City,Marina Mall,2 B/R,1,138.48,1841888.0,13300.75
1-102-2025-65269,Sales,Sell - Pre registration,2025-07-22,Unit,Flat,Residential,Off-Plan Properties,Al Thanyah Fifth,Saba 4,Saba 4,Sports City Swimming Academy,Jumeirah Lakes Towers,Marina Mall,1 B/R,1,90.41,2145777.0,23733.85
1-102-2025-105028,Sales,Sell - Pre registration,2025-10-20,Unit,Flat,Residential,Off-Plan Properties,Wadi Al Safa 5,Kensington Gardens,Kensington Gardens,IMG World Adventures,,,1 B/R,1,74.24,933576.0,12575.11
1-41-2024-18655,Sales,Delayed Sell,2024-09-19,Land,,Commercial,Existing Properties,Madinat Hind 4,,DAMAC HILLS (2) - VIOLET,,,,,0,173.55,2145000.0,12359.55
1-102-2024-101759,Sales,Sell - Pre registration,2024-12-05,Unit,Flat,Residential,Off-Plan Properties,Al Barshaa South Third,SAMANA MYKONOS SIGNATURE,SAMANA MYKONOS SIGNATURE,Motor City,Sharaf Dg Metro Station,Mall of the Emirates,Studio,1,39.12,763000.0,19504.09
1-11-2024-8581,Sales,Sell,2024-03-07,Unit,Flat,Residential,Existing Properties,Al Barsha South Fourth,PARK VIEW TOWER,PARK VIEW TOWER,Sports City Swimming Academy,Nakheel Metro Station,Marina Mall,Studio,1,43.84,650000.0,14826.64
1-11-2025-4262,Sales,Sell,2025-02-03,Unit,Flat,Residential,Existing Properties,Palm Jumeirah,SERENIA RESIDENCES BUILDING B,SERENIA RESIDENCES THE PALM,Burj Al Arab,Al Sufouh,Mall of the Emirates,1 B/R,1,105.39,3550000.0,33684.41
1-102-2025-130099,Sales,Sell - Pre registration,2025-12-19,Unit,Flat,Residential,Off-Plan Properties,Wadi Al Safa 5,CELIA HOMES,CELIA HOMES,,,,1 B/R,1,76.82,1039841.0,13536.07
1-11-2024-47016,Sales,Sell,2024-12-05,Unit,Flat,Residential,Existing Properties,Al Barshaa South Third,Legacy by Sunrise,LEGACY BY SUNRISE,Motor City,Sharaf Dg Metro Station,Mall of the Emirates,1 B/R,1,72.69,1050000.0,14444.9
1-11-2024-17287,Sales,Sell,2024-05-16,Unit,Flat,Residential,Existing Properties,Al Barshaa South Third,Genesis,GENESIS,Motor City,First Abu Dhabi Bank Metro Station,Mall of the Emirates,2 B/R,1,94.91,1010000.0,10641.66
1-41-2025-6670,Sales,Delayed Sell,2025-02-17,Unit,Flat,Residential,Existing Properties,Al Barshaa South Third,Gardenia Livings,Gardenia Livings,Motor City,Sharaf Dg Metro Station,Mall of the Emirates,2 B/R,1,103.6,1460000.0,14092.66
1-102-2024-48190,Sales,Sell - Pre registration,2024-07-08,Unit,Flat,Residential,Off-Plan Properties,Jabal Ali First,EQUITI HOME-B,EQUITI HOME,,,,2 B/R,1,106.29,1234080.0,11610.5
1-11-2024-6951,Sales,Sell,2024-02-26,Unit,Flat,Residential,Existing Properties,Burj Khalifa,THE DUBAI MALL RESIDENCES,THE DUBAI MALL,Burj Khalifa,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,Studio,1,51.34,1750000.0,34086.48
1-102-2024-74851,Sales,Sell - Pre registration,2024-09-23,Unit,Flat,Residential,Off-Plan Properties,Hadaeq Sheikh Mohammed Bin Rashid,Address Residences l Dubai Hills Estate Tower B,Address Residences l Dubai Hills Estate,,,,1 B/R,1,69.92,2128888.0,30447.48
1-102-2024-108955,Sales,Sell - Pre registration,2024-12-27,Unit,Flat,Residential,Off-Plan Properties,Madinat Dubai Almelaheyah,Saria by Beyond,Saria,,,,3 B/R,1,153.93,4402000.0,28597.41
1-102-2025-53628,Sales,Sell - Pre registration,2025-06-26,Unit,Flat,Residential,Off-Plan Properties,Wadi Al Safa 4,CAPRIA 10,CAPRIA WEST,,,,2 B/R,1,116.7,2593000.0,22219.37
1-11-2026-1887,Sales,Sell,2026-01-15,Villa,Villa,Residential,Existing Properties,Jabal Ali First,,,Expo 2020 Site,ENERGY Metro Station,Ibn-e-Battuta Mall,3 B/R,0,168.49,4050000.0,24037.03
1-11-2024-50578,Sales,Sell,2024-12-30,Building,,Residential,Existing Properties,Al Hebiah Fourth,,GERMAN DESIGN TOWER 1,Sports City Swimming Academy,Nakheel Metro Station,Marina Mall,,0,4348.88,37920000.0,8719.49
1-102-2024-68965,Sales,Sell - Pre registration,2024-09-06,Unit,Flat,Residential,Off-Plan Properties,Al Jadaf,CREEK VIEWS,CREEK VIEWS,Dubai International Airport,Al Jadaf Metro Station,Dubai Mall,2 B/R,1,121.52,2013059.0,16565.66
1-11-2025-427,Sales,Sell,2025-01-06,Unit,Flat,Residential,Existing Properties,Burj Khalifa,Burj Khalifa,BURJ KHALIFA TOWERS,Burj Khalifa,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,1 B/R,1,102.47,2800000.0,27325.07
1-102-2025-124107,Sales,Sell - Pre registration,2025-12-29,Villa,Villa,Residential,Off-Plan Properties,Wadi Al Safa 5,,Haven By Aldar 2,,,,4 B/R,0,252.0,4040000.0,16031.75
1-102-2024-35443,Sales,Sell - Pre registration,2024-05-24,Unit,Flat,Residential,Off-Plan Properties,Hadaeq Sheikh Mohammed Bin Rashid,Park Lane ? Building 1B,Park Lane,Burj Al Arab,First Abu Dhabi Bank Metro Station,Mall of the Emirates,1 B/R,1,61.17,1530888.0,25026.78
1-45-2024-1464,Sales,Sell Development,2024-10-31,Unit,Flat,Residential,Existing Properties,Nadd Hessa,LE PRESIDIUM TOWER 1,LE PRESIDIUM,IMG World Adventures,,,1 B/R,1,93.78,940000.0,10023.46
1-102-2025-55159,Sales,Sell - Pre registration,2025-06-25,Unit,Flat,Residential,Off-Plan Properties,Hadaeq Sheikh Mohammed Bin Rashid,Hillsedge Tower B,Hillsedge,,,,1 B/R,1,66.09,1888888.0,28580.54
