contract_id,contract_start_date,annual_rent,rooms,area_name
CNT2132272814,2025-09-10,78000,1,Mankhool
CNT2130104307,2025-02-16,35000,Studio,Al Suq Al Kabeer
CNT2129677596,2025-01-15,38200,1,Warsan Fourth
CNT2133849934,2025-12-20,65000,Hotel,Jabal Ali First
CNT2133823547,2025-12-15,30000,Shop,Al Warsan First
CNT2129931618,2025-03-25,79200,Office,Al Karama
CRT2134002266,2025-12-27,50000,Studio,Al Hebiah Second
CNT2134031291,2025-12-25,66000,2,Nad Hessa
CNT2132136024,2025-08-06,15000,Office,Port Saeed
CNT2133311868,2025-02-05,36750,Studio,Al Mamzer
CNT2130022706,2025-03-04,15000,Office,Al Goze Industrial Third
CNT2130049022,2025-03-15,80000,2,Al Murqabat
CNT2132151631,2025-07-01,68000,2,Al Raffa
CRT2132138846,2025-08-10,75000,1,Al Merkadh
CNT2134320376,2026-01-20,90000,2,Al Barsha South Fourth
CNT2133257453,2025-11-20,56000,2,Al Nahda First
CNT2133941732,2025-12-27,63000,1,Jabal Ali First
CNT2130531523,2025-05-15,88200,3,Mirdif
CRT2133661076,2025-12-04,150000,2,Business Bay
CNT2132137875,2025-09-15,138863,3,Trade Center Second
CNT2130546062,2025-04-02,21690,Studio,Al Baraha
CNT2132398005,2025-08-29,88505,2,Jabal Ali First
CRT2129603396,2025-01-21,42350,1,Dubai Investment Park Second
CRT2129962776,2025-03-01,50000,Office,Al Thanyah Fifth
CNT2130448501,2025-03-30,100000,1,Al Barsha South Fourth
CNT2132631301,2025-09-19,85000,1,Al Barsha South Fourth
CNT2129781105,2025-02-17,20000,Office,Ras Al Khor Industrial Second
CNT2127062638,2025-01-25,52800,2,Al Goze Industrial Second
CNT2127670741,2025-02-15,66000,2,Al Karama
CNT2133999761,2025-12-15,31763,Studio,Nad Hessa
CNT2131826344,2025-07-06,47000,Studio,Jabal Ali First
CNT2130072094,2025-03-01,35000,1,Warsan Fourth
CNT2132596927,2025-09-20,70000,2,Al Mamzer
CRT2127603676,2025-01-16,144000,Office,Al Thanyah Fifth
CNT2131796616,2025-01-01,133000,4,Mirdif
CNT2130691234,2025-05-01,46500,Studio,Al Merkadh
CNT2133539476,2025-11-18,20000,Office,Dubai Investment Park First
CNT2132996170,2025-10-05,47000,1,Al Muteena
CNT2130954913,2025-05-17,15000,Office,Al Khabeesi
CNT2134312341,2025-02-26,70000,1,Al Barsha South Third
CNT2132975890,2025-12-25,46000,1,Al Karama
CNT2130236295,2025-03-20,32000,Room in labor camp,Muhaisanah Second
CRT2129743686,2025-03-02,41250,Studio,Al Thanyah Fifth
CNT2133804921,2025-12-10,10000,Office,Al Garhoud
CNT2130685928,2025-04-28,14000,Office,Mankhool
CNT2133537429,2025-10-15,38000,1,Muhaisanah Fourth
CRT2133098846,2025-10-20,150000,Office,Business Bay
CRT2132634606,2025-09-16,134626,3,Marsa Dubai
CNT2131729721,2025-07-01,56339,Shop,Al Warsan First
CRT2132833296,2026-09-01,102000,Office,Al Thanyah First
CNT2133052407,2025-11-15,50000,2,Muhaisanah Fourth
CNT2127588397,2025-01-21,93600,Pharmacy,Al Karama
CNT2133343370,2025-05-20,43000,1,Wadi Al Safa 2
CNT2130176379,2025-01-01,43000,Shop with a mezzanine,Naif
CNT2132329905,2025-08-21,15000,Office,Al Murqabat
CNT2133543245,2025-11-20,45000,1,Al Suq Al Kabeer
CNT2130521238,2025-04-01,67000,2,Al Dhagaya
CNT2129049927,2025-02-01,50474,1,Al Thanyah First
CNT2131877249,2025-07-17,15000,Office,Dubai Investment Park Second
CNT2131567822,2025-07-01,54450,Shop,Hor Al Anz
CNT2133663390,2025-11-27,50000,1,Al Warsan First
CNT2133193588,2025-10-27,15000,Office,Al Goze First
CNT2126686999,2025-01-19,122222,1,Al Wasl
CNT2131395126,2025-05-15,46000,1,Al Nahda Second
CNT2128559371,2025-01-27,10000,Office,Trade Center First
CNT2131413934,2025-06-06,50000,Shop,Al Barsha South Fourth
CNT2133928647,2025-12-20,15000,Office,Al Karama
CNT2133959598,2025-12-01,107821,Shop,Al Nahda Second
CNT2134173754,2026-01-16,34939,1,Al Warsan First
CNT2131494757,2025-07-06,39501,Office,Jabal Ali First
CNT2131765816,2025-07-12,45000,1,Al Warqa First
CNT2130516853,2025-04-01,58500,2,Al Nahda Second
CNT2131402897,2025-06-20,10000,Office,Al Barsha First
CNT2133786626,2025-12-09,20000,Office,Port Saeed
CRT2131035096,2025-05-10,60000,Shop,Al Warsan First
CNT2130059455,2025-03-07,133132,3,Hessyan First
CNT2130307042,2025-03-10,80000,3,Hor Al Anz East
CNT2129835877,2025-02-01,95000,Warehouse,Al Goze Third
CRT2134055506,2026-01-01,76000,1,Jabal Ali First
CNT2130549222,2025-06-10,70000,Office,Al Buteen
CNT2133133546,2025-10-23,73300,2,Al Barsha South Fifth
CNT2131964411,2025-07-01,125000,Shop,Al Buteen
CNT2132233207,2025-06-01,37800,Room in labor camp,Al Goze Industrial Second
CRT2133678136,2025-11-30,110000,1,Burj Khalifa
CRT2133530366,2025-10-01,43000,1,Al Warsan First
CRT2134172896,2026-01-13,115000,3,Al Thanyah Fourth
CNT2130040259,2025-02-15,50004,3,Al Dhagaya
CNT2133663281,2025-12-01,74000,Shop,Al Warsan First
CNT2126734065,2025-01-10,52000,1,Al Suq Al Kabeer
CNT2134193320,2026-01-18,27000,1,Muhaisanah Fourth
CNT2131697201,2025-07-01,90000,2,Al Karama
CNT2131416179,2025-07-01,47000,2,Al Karama
CNT2127616176,2025-01-08,15000,Office,Al Goze First
CNT2133606549,2025-11-24,40000,Room in labor camp,Jabal Ali Industrial First
CNT2133506424,2025-10-23,72450,3,Muhaisanah Fourth
CNT2134154655,2025-01-01,52500,Showroom,Oud Metha
CNT2132002571,2025-07-26,15000,Office,Al Khabeesi
CNT2134329303,2026-04-10,33600,Studio,Al Suq Al Kabeer
CNT2131071337,2025-05-27,43000,Studio,Warsan Fourth
CNT2133889326,2025-12-17,15000,Office,Al Karama
CRT2131232036,2025-06-09,15000,Office,Al Muteena
CNT2130920548,2025-05-20,46000,Studio,Nad Hessa
CNT2132639132,2025-09-15,17000,Office,Al Mararr
CRT2131549166,2025-07-01,50000,1,Al Mamzer
CRT2130262086,2025-03-14,38115,1,Hor Al Anz
CNT2131120593,2025-04-05,55000,1,Al Raffa
CNT2132689339,2025-10-03,43000,1,Al Qusais
CNT2132371230,2025-08-25,20000,Office,Al Murqabat
CNT2132692256,2025-09-20,39000,Studio,Warsan Fourth
CNT2134091149,2026-01-10,50400,2,Al Nahda First
CRT2129969136,2025-03-09,120000,2,Muhaisanah First
CNT2131582414,2025-07-01,38200,Hotel,Jabal Ali First
CNT2134082974,2026-01-26,58000,1,Mankhool
CRT2134000396,2025-12-07,87000,1,Business Bay
CNT2134083772,2025-12-19,48500,2,Al Qusais
CNT2132417579,2025-11-26,157500,3,Marsa Dubai
CNT2133761072,2025-11-10,66150,2,Al Bada
CNT2133978350,2026-02-10,136500,3,Mirdif
CNT2131583389,2025-07-01,86000,3,Al Nahda First
CNT2131977427,2025-07-24,75000,2,Madinat Al Mataar
CRT2133816956,2025-11-01,40000,Studio,Al Barsha South Fifth
CNT2134218694,2025-11-01,124530,3,Trade Center Second
CNT2133105990,2026-09-15,185000,5,Al Manara
CNT2134272132,2026-01-26,70000,Studio,Al Thanyah Third
CNT2133233123,2025-10-10,53132,2,Al Nahda First
CNT2131809690,2025-07-16,68000,1,Warsan Fourth
CNT2131535901,2025-08-01,37000,1,Mirdif
CNT2127793174,2025-01-10,16000,Office,Port Saeed
CNT2131864744,2025-07-01,25000,Studio,Al Suq Al Kabeer
CNT2133713964,2025-11-16,135000,1,Burj Khalifa
CNT2132551697,2025-09-30,47000,1,Al Mamzer
CNT2134262045,2026-01-05,60638,Shop,Hor Al Anz
CNT2129841186,2025-02-10,61001,1,Mankhool
CNT2132745122,2025-09-23,10000,Office,Al Hamriya
CRT2129438136,2025-03-01,35090,1,Al Warqa First
CNT2129719599,2025-02-15,15000,Office,Al Khabeesi
CRT2131777367,2025-07-05,42840,1,Nad Hessa
CNT2130248004,2025-05-20,87000,1,Marsa Dubai
CNT2130669253,2025-04-04,31911,Studio,Wadi Al Safa 5
CNT2130413001,2025-04-05,46585,1,Al Hamriya
CNT2131978916,2025-04-01,81000,Office,Al Thanyah First
CRT2128101236,2025-01-15,1000,Office,Business Bay
CNT2131844630,2025-07-17,35000,Studio,Nad Hessa
CNT2133853597,2025-12-16,47250,1,Naif
CNT2131542442,2025-06-26,15000,Office,Al Mararr
CNT2131021507,2025-05-22,15000,Office,Al Khabeesi
CNT2133471632,2025-11-13,17000,Office,Business Bay
CNT2129927387,2025-02-25,29288,1,Muhaisanah Second
CNT2132925535,2025-10-07,10000,Office,Al Karama
CNT2128820361,2025-01-31,22000,Office,Naif
CRT2130586382,2025-05-05,95000,2,Nad Al Shiba First
CNT2132846279,2025-10-22,37500,1,Al Qusais Industrial Fifth
CNT2129751957,2025-02-22,129857,Restaurant,Al Safouh Second
CNT2132461727,2025-08-25,77000,1,Marsa Dubai
CNT2129115064,2025-02-20,44000,Office,Al Suq Al Kabeer
CNT2132650014,2025-09-20,75000,2,Mankhool
CNT2130631008,2025-04-21,150000,Office,Al Mamzer
CNT2122360339,2025-02-01,74075,2,Al Muteena
CRT2130277360,2025-04-01,50000,1,Madinat Al Mataar
CRT2131027686,2025-05-29,98000,1,Marsa Dubai
CNT2128966123,2025-02-15,31500,Studio,Al Warsan First
CNT2132887155,2025-10-03,19000,Office,Al Mararr
CNT2134129819,2026-01-12,83801,3,Jabal Ali First
CRT2128803206,2025-01-01,75000,Shop,Naif
CNT2130445899,2025-06-29,75600,1,Trade Center First
CNT2133951903,2026-01-01,32000,2,Muhaisanah Fourth
CNT2128288425,2025-02-01,33000,Studio,Al Muteena
CNT2128119700,2025-01-17,20000,Office,Hor Al Anz
CNT2129765029,2025-03-01,70000,1,Wadi Al Safa 5
CNT2130119077,2025-03-10,51000,1,Al Hebiah Fifth
CRT2133519118,2025-10-01,65000,2,Wadi Al Safa 5
CNT2133499219,2025-11-01,38080,Office,Al Suq Al Kabeer
CNT2133088694,2025-10-01,36000,1,Al Muteena
CNT2131014184,2025-05-20,42000,1,Al Nahda Second
CNT2134009561,2025-12-27,18000,Office,Naif
CRT2132503936,2025-10-01,61740,1,Al Merkadh
CNT2133783650,2025-11-01,40000,Studio,Warsan Fourth
CNT2130755357,2025-05-05,83000,2,Al Raffa
CNT2130228719,2025-04-02,72450,3,Muhaisanah Fourth
CRT2133191806,2025-11-24,125000,3,Madinat Al Mataar
CNT2128322036,2025-01-21,20000,Office,Hor Al Anz
CNT2131391601,2025-06-18,26000,1,Al Mararr
CNT2133707600,2025-11-18,136500,2,Trade Center First
CNT2133910701,2025-12-20,137500,3,Madinat Hind 4
CNT2131821910,2025-07-15,35000,Studio,Naif
CNT2128558233,2025-01-27,15000,Office,Dubai Investment Park First
CNT2132710425,2025-10-21,45999,Studio,Jabal Ali First
CRT2131521816,2025-01-01,70000,2,Al Suq Al Kabeer
CNT2132255895,2025-08-14,85000,1,Al Barsha South Fourth
CNT2133331689,2025-11-05,15000,Office,Al Goze Industrial First
CNT2132485208,2025-09-15,42000,Office,Al Qusais Industrial Second
CNT2132554840,2025-09-05,65000,2,Al Barsha South Fourth
CNT2128485838,2025-02-12,136000,3,Al Yelayiss 2
CNT2134041561,2026-01-26,47213,1,Jabal Ali First
CRT2130734926,2025-04-15,105213,1,Marsa Dubai
CNT2132755687,2025-09-24,15000,Office,Al Suq Al Kabeer
CNT2132208426,2025-08-15,65000,1,Warsan Fourth
CNT2132719939,2025-09-15,89250,Office,Oud Metha
CNT2131881671,2025-07-17,15000,Office,Business Bay
CRT2130042386,2025-03-01,50000,Office,Business Bay
CRT2132739646,2025-08-22,85000,Shop,Al Jafliya
CNT2129367974,2025-02-10,20000,Office,Hor Al Anz
CNT2131409680,2025-06-29,52000,1,Wadi Al Safa 5
CNT2133769476,2025-12-01,72000,2,Al Suq Al Kabeer
CNT2132798614,2025-09-27,54000,Studio,Al Barsha South Fifth
CNT2130161149,2025-03-14,17000,Office,Wadi Al Safa 2
CNT2131493469,2025-07-01,50000,Shop,Cornich Deira
CNT2130865543,2025-05-23,65000,1,Al Barsha South Fourth
CNT2132357178,2025-08-22,100000,1,Burj Khalifa
CNT2132719432,2025-10-27,54990,1,Jabal Ali First
CNT2132194037,2025-09-01,84000,1,Al Barsha First
CNT2131583747,2025-06-30,20000,Office,Al Murqabat
CNT2127802521,2025-01-20,53500,1,Al Twar Fifth
CNT2131820862,2025-06-05,70000,2,Al Warqa First
CNT2133056635,2025-10-16,20000,Office,Al Raffa
CRT2132986836,2025-10-11,120000,1,Marsa Dubai
CNT2133863724,2025-12-18,54999,2,Al Karama
CRT2133450306,2025-11-11,85000,1,Al Khairan First
CNT2132798606,2025-10-25,140000,3,Al Rega
CNT2131787039,2025-07-09,83160,3,Al Mamzer
CNT2130550671,2025-04-10,32500,Shop,Hor Al Anz
CRT2134008496,2025-07-31,68000,1,Al Jadaf
CNT2130516175,2025-02-15,112455,4,Mirdif
CNT2132832889,2025-11-01,45017,Office,Naif
CRT2133860196,2025-11-07,57000,1,Al Satwa
CNT2130549685,2025-03-01,36000,Shop,Al Warsan First
CNT2131239637,2025-06-11,92999,1,Al Satwa
CNT2132761986,2025-10-15,44275,1,Al Muteena
CNT2132375408,2025-08-11,40480,1,Nad Hessa
CNT2134206192,2026-01-12,15000,Office,Al Mararr
CNT2130224792,2025-01-29,33840,Room in labor camp,Dubai Investment Park Second
CNT2124677778,2025-01-20,40000,1,Muhaisanah Fourth
CNT2131305121,2025-08-19,36750,Studio,Nad Hessa
CNT2131655995,2025-07-01,15000,Office,Al Khabeesi
CNT2132315357,2025-08-20,34269,1,Wadi Al Safa 2
CNT2131506740,2025-06-19,56000,2,Al Nahda First
CNT2132375434,2025-08-25,20000,Office,Al Murqabat
CNT2132790199,2025-09-20,45000,1,Al Nahda Second
CNT2129943448,2025-01-01,100000,Shop,Al Rashidiya
CNT2127339272,2025-02-03,70000,3,Al Nahda Second
CNT2131509148,2025-06-24,15000,Office,Al Khabeesi
CNT2132893695,2025-11-01,85000,2,Al Hudaiba
CNT2132351587,2025-10-15,58212,1,Al Barsha First
CNT2129364263,2025-02-10,34650,1,Warsan Fourth
CNT2132164300,2025-09-02,125000,1,Marsa Dubai
CNT2133271685,2025-10-02,160000,3,Marsa Dubai
CNT2134224387,2026-01-01,1,Office,Al Karama
CNT2129931141,2025-04-13,41800,1,Wadi Al Safa 2
CNT2131547617,2025-06-28,54023,1,Al Karama
CNT2132225412,2025-08-01,54575,1,Al Barsha South Third
CNT2133978924,2026-01-10,58000,1,Al Mamzer
CNT2131238542,2025-05-26,52000,2,Al Mararr
CNT2132717534,2025-09-10,120000,2,Naif
CNT2131415802,2025-06-21,35000,Office,Al Nahda First
CNT2130259021,2025-02-17,28000,Studio,Al Warsan First
CNT2133399000,2025-11-06,12000,Office,Al Safouh Second
CNT2131390568,2025-07-14,56700,2,Al Goze Industrial Second
CNT2133300345,2025-11-08,76000,2,Al Jadaf
CRT2133494136,2025-11-21,95000,1,Al Barsha South Fourth
CNT2130237975,2025-04-01,77125,Office,Al Suq Al Kabeer
CNT2130421585,2025-04-08,15000,Office,Al Khabeesi
CNT2130499825,2025-03-18,26450,Studio,Jabal Ali Industrial First
CNT2130134230,2025-03-12,15000,Office,Hor Al Anz
CNT2130511785,2025-04-01,51000,1,Nad Hessa
CNT2131384703,2025-06-19,15000,Office,Al Nahda Second
CRT2132926016,2025-10-07,140000,2,Al Khairan First
CNT2133432734,2025-11-01,61740,1,Al Karama
CNT2131846169,2025-07-15,15000,Office,Business Bay
CNT2130873398,2025-07-23,127500,2,Trade Center First
CNT2133471161,2025-11-16,85050,2,Al Barsha First
CNT2134207526,2026-01-12,15000,Office,Naif
CNT2130885061,2025-02-21,107811,Office,Al Karama
CNT2133472082,2025-11-16,41400,1,Al Buteen
CNT2130747432,2025-05-06,115000,3,Nad Hessa
CNT2126950215,2025-01-01,45000,Office,Port Saeed
CNT2130342486,2025-04-02,15000,Office,Al Khabeesi
CNT2125664699,2025-01-20,63000,1,Al Jadaf
CNT2133783000,2025-12-09,20000,Office,Al Khabeesi
CNT2133157967,2025-10-20,148000,Office,Al Sabkha
CRT2132964059,2025-10-01,110000,1,Al Thanyah Third
CNT2130591799,2025-05-01,73000,1,Nad Hessa
CNT2130899722,2025-03-27,80000,2,Mankhool
CNT2130326907,2025-03-25,53550,2,Al Qusais Industrial Fifth
CNT2132610378,2025-09-18,58200,Studio,Al Thanyah Fifth
CRT2133771316,2025-09-25,155000,3,Al Barsha South Fourth
CNT2131840491,2025-07-15,15000,Office,Al Goze Industrial First
CNT2134128617,2026-03-02,26848,Studio,Al Warsan First
CNT2129882558,2025-02-21,15000,Office,Dubai Investment Park First
CNT2131946273,2025-08-01,50600,1,Al Murqabat
CNT2134097311,2026-01-05,20000,Office,Al Mararr
CNT2132978427,2025-11-04,65000,2,Al Qusais
CRT2133233636,2025-11-03,48000,Studio,Al Barsha South Fourth
CRT2132308346,2025-05-30,65000,2,Al Goze Fourth
CRT2133481596,2025-11-13,60000,Studio,Al Barsha South Fourth
CNT2133986886,2025-12-01,52000,1,Al Raffa
CNT2130991349,2025-05-20,15000,Office,Hor Al Anz
CNT2126865777,2025-01-21,131250,Shop,Madinat Dubai Almelaheyah
CNT2128305169,2025-03-01,115000,2,Al Jadaf
CNT2132343654,2025-07-18,124290,Shop,Al Qusais
CNT2130801787,2025-05-15,88200,3,Mirdif
CRT2128306272,2025-01-25,140000,2,Al Thanyah Third
CNT2131158264,2025-06-05,36300,Office,Al Goze Third
CNT2133321783,2025-10-01,75000,2,Al Warqa First
CNT2132226137,2025-09-07,60000,2,Al Rashidiya
CNT2132076386,2025-08-01,15000,Office,Al Goze Industrial First
CNT2134171380,2026-01-10,78765,Office,Trade Center First
CRT2129899586,2025-02-25,64000,1,Al Barsha South Fourth
CNT2131098725,2025-05-05,106050,Shop,Al Goze Industrial First
CNT2133066122,2025-10-29,10000,Office,Business Bay
CNT2130026581,2025-03-01,35000,Studio,Me'Aisem First
CNT2130199280,2025-03-18,10000,Office,Al Garhoud
CNT2131761317,2025-08-22,98000,3,Mirdif
CNT2133564847,2025-11-15,40000,1,Nad Hessa
CNT2131284477,2025-03-15,52000,2,Muhaisanah Fourth
CNT2132028274,2025-07-29,15000,Office,Al Suq Al Kabeer
CNT2133343653,2025-08-15,159390,4,Al Bada
CNT2127793347,2025-01-01,63000,Shop,Al Mararr
CRT2132218576,2025-08-12,35000,1,Abu Hail
CNT2128502913,2025-01-23,17000,Office,Saih Shuaib 3
CNT2132396777,2025-08-26,15000,Office,Business Bay
CRT2130014826,2025-03-05,76000,2,Al Yelayiss 2
CNT2132544250,2025-11-20,171163,3,Jumeirah First
CNT2128540297,2025-01-01,75000,Warehouse,Ras Al Khor Industrial Second
CNT2133249617,2025-10-08,49000,2,Al Warsan First
CRT2133155836,2025-10-20,180000,3,Wadi Al Safa 5
CNT2130005737,2025-03-15,45000,Studio,Madinat Al Mataar
CRT2130689296,2025-06-25,78300,2,Al Qusais
CNT2131329107,2025-06-20,70000,Shop,Mirdif
CNT2127504000,2025-01-06,20000,Office,Port Saeed
CNT2133171566,2025-10-24,20000,Office,Al Murqabat
CNT2132748087,2025-09-28,65000,2,Al Nahda Second
CRT2134252936,2026-01-06,23000,Room in labor camp,Al Ttay
CRT2129663906,2025-02-14,15000,Office,Hor Al Anz
CNT2130473353,2025-03-03,36000,1,Al Warsan First
CNT2131870966,2025-07-20,73868,2,Mirdif
CRT2130723936,2025-05-01,50000,Studio,Al Merkadh
CNT2127569285,2025-01-07,15000,Office,Al Karama
CNT2130452880,2025-03-10,26250,Studio,Al Warsan First
CNT2130164561,2025-03-14,15000,Office,Al Khabeesi
CNT2134000193,2025-11-01,63000,2,Hor Al Anz East
CRT2130833126,2025-05-02,85000,2,Wadi Al Safa 3
CNT2133302001,2025-11-05,44000,Studio,Warsan Fourth
CNT2131097799,2025-05-01,52500,1,Wadi Al Safa 3
CNT2130276011,2025-04-01,57000,1,Dubai Investment Park Second
CNT2130584573,2025-04-21,15000,Office,Al Muteena
CNT2130873724,2025-03-01,50000,1,Al Buteen
CNT2131988699,2025-08-07,45000,Studio,Mankhool
CNT2132034689,2025-08-01,57500,Shop with a mezzanine,Al Rega
CNT2133751035,2025-11-05,79000,1,Al Jadaf
CNT2128026367,2025-01-09,89303,3,Hessyan First
CNT2130806447,2025-04-10,35000,Warehouse,Al Goze Industrial Fourth
CNT2130235610,2025-03-20,15000,Office,Al Khabeesi
CNT2134233756,2026-01-10,72000,2,Al Hebiah Fourth
CNT2128127930,2025-01-17,20000,Office,Hor Al Anz
CNT2133781060,2025-10-20,45000,1,Nad Hessa
CNT2134180146,2026-02-05,37595,1,Ras Al Khor Industrial Third
CNT2133309612,2025-10-18,105000,2,Um Ramool
CNT2133878602,2025-12-16,41840,Shop,Al Karama
CNT2132076903,2025-07-20,96000,Showroom,Al Qusais Industrial Third
CNT2128127548,2025-01-15,50000,Office,Al Murqabat
CNT2134126659,2026-01-07,15000,Office,Al Muteena
CRT2129938021,2025-03-09,103000,3,Al Yelayiss 2
CNT2132888142,2025-10-10,174868,Office,Zaabeel Second
CNT2131970062,2025-07-24,15000,Office,Al Karama
CNT2131675807,2025-06-14,40000,Shop,Jabal Ali Industrial First
CNT2132054257,2025-08-06,96999,1,Al Satwa
CNT2129438035,2025-01-05,75000,2,Mirdif
CNT2130877445,2025-05-25,53500,2,Al Qusais
CNT2133953684,2025-09-10,71500,2,Al Hamriya
CNT2131647909,2025-06-01,102900,3,Oud Metha
CNT2130102007,2025-03-28,55125,2,Al Goze Fourth
CNT2133616205,2025-12-10,120000,2,Business Bay
CNT2132599785,2025-09-16,46000,Studio,Nad Hessa
CNT2133348411,2025-11-02,148700,Office,Port Saeed
CNT2129951692,2025-02-25,70560,2,Al Jadaf
CNT2130410586,2025-04-08,15000,Office,Al Khabeesi
CRT2133577636,2025-11-20,110000,4,Mirdif
CNT2132206593,2025-08-11,15000,Office,Business Bay
CNT2133337832,2025-11-14,80000,2,Al Nahda First
CNT2130628959,2025-04-01,84000,2,Al Barsha First
CNT2130130061,2025-01-01,75000,Shop with a mezzanine,Naif
CNT2131958507,2025-07-15,63500,1,Port Saeed
CNT2132049705,2025-07-30,15000,Office,Al Khabeesi
CNT2129902265,2025-02-25,85000,2,Marsa Dubai
CNT2132957739,2025-09-29,130000,1,Marsa Dubai
CRT2133880226,2025-10-01,19200,Labor camp,Ras Al Khor Industrial Third
CRT2129893346,2025-03-01,80000,Studio,Burj Khalifa
CNT2131249763,2025-05-25,41808,1,Al Raffa
CNT2129117644,2025-05-01,83490,2,Al Thanyah Fifth
CNT2131548550,2025-06-30,66500,1,Al Muteena
CNT2130720775,2025-05-22,149000,2,Al Barsha South Fifth
CNT2132408830,2025-08-22,80625,2,Nad Al Hamar
CNT2132920514,2025-09-30,40543,Studio,Al Barsha South Fourth
CNT2128131739,2025-02-25,78650,2,Al Jadaf
CRT2133564956,2025-11-15,58000,Shop,Al Dhagaya
CNT2133647855,2025-12-07,115000,1,Burj Khalifa
CNT2132170506,2025-08-08,16000,Office,Al Garhoud
CRT2131123086,2025-05-29,43000,Hotel,Jabal Ali First
CNT2132518378,2025-08-11,145000,3,Al Yelayiss 2
CNT2133431025,2025-10-31,156975,4,Al Garhoud
CRT2133965286,2025-12-24,45000,Studio,Al Barsha South Fourth
CNT2130421269,2025-01-15,60308,1,Al Barsha First
CNT2131265416,2025-06-05,21000,Studio,Naif
CNT2130033666,2025-03-01,110000,2,Trade Center First
CNT2129916118,2025-01-01,24000,Studio,Naif
CNT2132394377,2025-08-28,50000,1,Al Raffa
CNT2128102113,2025-01-16,15000,Office,Port Saeed
CNT2130902676,2025-08-07,145000,2,Al Merkadh
CNT2130072040,2025-03-07,30575,3,Muhaisanah Second
CRT2130086746,2025-02-27,51510,1,Jabal Ali First
CNT2128485290,2025-02-01,40000,Shop,Al Karama
