transaction_id,trans_group,procedure_name,instance_date,property_type,property_sub_type,property_usage,reg_type,area_name,building_name,project_name,nearest_landmark,nearest_metro,nearest_mall,rooms,has_parking,procedure_area,actual_worth,meter_sale_price,area_sqft,Price_Per_SqFt
1-102-2024-8007,Sales,Sell - Pre registration,2024-02-09,Unit,Flat,Residential,Off-Plan,Madinat Dubai Almelaheyah,Oceanz 1 By Danube,Oceanz 1 By Danube ,Dubai International Airport,Rashidiya Metro Station,City Centre Mirdif,2,1,110.0,2649000.0,24081.82,1184.04,2237.2554981250632
1-102-2024-90618,Sales,Sell - Pre registration,2024-10-28,Unit,Flat,Residential,Off-Plan,Madinat Dubai Almelaheyah,Ocean Views - Building B,Ocean Views,IMG World Adventures,Ibn Battuta Metro Station,Ibn-e-Battuta Mall,2,1,111.99,3012424.0,26899.04,1205.4603599999998,2498.9822145624103
1-102-2024-86139,Sales,Sell - Pre registration,2024-10-15,Unit,Flat,Residential,Off-Plan,Jabal Ali Industrial Second,ELEVE by DEYAAR,ELEVE BY DEYAAR,Expo 2020 Site,UAE Exchange Metro Station,Ibn-e-Battuta Mall,2,1,112.96,1524713.0,13497.81,1215.9014399999999,1253.9774605415387
1-102-2025-63457,Sales,Sell - Pre registration,2025-07-16,Unit,Flat,Residential,Off-Plan,Business Bay,Binghatti Skyrise - TOWER C,Binghatti Skyrise,Downtown Dubai,Business Bay Metro Station,Dubai Mall,Studio,1,43.26,1200000.0,27739.25,465.65063999999995,2577.03930139557
1-11-2024-27436,Sales,Sell,2024-07-25,Unit,Flat,Residential,Existing,Marsa Dubai,52|42 Tower 2,5242,Burj Al Arab,Jumeirah Beach Residency,Marina Mall,2,1,105.1,3500000.0,33301.62,1131.2964,3093.795755029363
1-102-2025-55232,Sales,Sell - Pre registration,2025-06-25,Unit,Flat,Residential,Off-Plan,Wadi Al Safa 5,Cove Boulevard By Imtiaz,Cove Boulevard By Imtiaz,IMG World Adventures,Emirates Towers Metro Station,Dubai Mall,1,1,76.14,1053399.0,13835.04,819.5709599999999,1285.3054237060817
1-102-2024-54693,Sales,Sell - Pre registration,2024-07-26,Unit,Flat,Residential,Off-Plan,Madinat Hind 4,DAMAC HILLS (2) - EVERGREENS,DAMAC HILLS (2) - EVERGREENS,IMG World Adventures,Emirates Towers Metro Station,Dubai Mall,1,1,50.19,616000.0,12273.36,540.2451599999999,1140.2230794626648
1-102-2025-52516,Sales,Sell - Pre registration,2025-06-20,Unit,Flat,Residential,Off-Plan,Al Satwa,EVERGRIN HOUSE,EVERGRIN HOUSE,Burj Khalifa,Trade Centre Metro Station,Dubai Mall,Studio,1,36.86,354305.0,9612.2,396.76104,892.9934249592652
1-102-2024-10742,Sales,Sell - Pre registration,2024-02-22,Unit,Flat,Residential,Off-Plan,Madinat Dubai Almelaheyah,Oceanz 3 By Danube,Oceanz 3 By Danube ,Motor City,Business Bay Metro Station,Dubai Mall,Studio,1,39.75,1176000.0,29584.91,427.86899999999997,2748.5047993661615
1-102-2025-99725,Sales,Sell - Pre registration,2025-10-07,Unit,Flat,Residential,Off-Plan,Al Barsha South Fifth,ESSENLIFE RESIDENCE,ESSENLIFE RESIDENCE,Sports City Swimming Academy,Damac Properties,Marina Mall,Studio,1,40.07,729565.0,18207.26,431.31347999999997,1691.495939333962
1-102-2024-65827,Sales,Sell - Pre registration,2024-08-28,Unit,Flat,Residential,Off-Plan,Business Bay,Rove Home Marasi Drive,Rove Home Marasi Drive,Downtown Dubai,Business Bay Metro Station,Dubai Mall,1,1,55.29,1679888.0,30383.22,595.1415599999999,2822.6696183005606
1-102-2024-60632,Sales,Sell - Pre registration,2024-08-13,Unit,Flat,Residential,Off-Plan,Jabal Ali First,THE STELLA RESIDENCES,The Stella Residences,Expo 2020 Site,Ibn Battuta Metro Station,Ibn-e-Battuta Mall,1,1,72.58,859207.0,11838.07,781.2511199999999,1099.7833833505417
1-102-2024-58144,Sales,Sell - Pre registration,2024-08-06,Unit,Flat,Residential,Off-Plan,Al Barsha South Third,GARDENS 2,GARDENS 2,Motor City,Sharaf Dg Metro Station,Mall of the Emirates,Studio,1,48.14,739238.0,15356.0,518.17896,1426.6075179895379
1-102-2024-87064,Sales,Sell - Pre registration,2024-10-17,Unit,Flat,Residential,Off-Plan,Al Barsha South Third,Trinity by Karma,Trinity By Karma,Motor City,First Abu Dhabi Bank Metro Station,Mall of the Emirates,1,1,84.32,1393804.0,16529.93,907.6204799999998,1535.66830047731
1-102-2024-26025,Sales,Sell - Pre registration,2024-04-26,Unit,Flat,Residential,Off-Plan,Al Barsha South Fourth,Binghatti Gardenia,Binghatti Gardenia,Sports City Swimming Academy,Dubai Internet City,Mall of the Emirates,Studio,1,30.53,600000.0,19652.8,328.62492,1825.789717955656
1-102-2024-52865,Sales,Sell - Pre registration,2024-07-23,Unit,Flat,Residential,Off-Plan,Jabal Ali Industrial Second,EQUITI GATES,EQUITI GATES,Expo 2020 Site,UAE Exchange Metro Station,Mall of the Emirates,1,1,68.23,993031.0,14554.17,734.42772,1352.115358608741
1-102-2024-107111,Sales,Sell - Pre registration,2024-12-23,Unit,Flat,Residential,Off-Plan,Al Barsha South Fourth,Binghatti Aurora,Binghatti Aurora,Sports City Swimming Academy,Dubai Internet City,Mall of the Emirates,Studio,1,35.69,699999.0,19613.31,384.16715999999997,1822.120870508557
1-102-2024-46329,Sales,Sell - Pre registration,2024-06-28,Unit,Flat,Residential,Off-Plan,Al Barsha South Second,Vincitore Aqua Dimore,Vincitore Aqua Dimore,Motor City,First Abu Dhabi Bank Metro Station,Mall of the Emirates,1,1,73.29,1206000.0,16455.18,788.89356,1528.7233426015039
1-102-2024-96046,Sales,Sell - Pre registration,2024-11-14,Unit,Flat,Residential,Off-Plan,Al Barsha South Fourth,Binghatti Royale,Binghatti Royale,Sports City Swimming Academy,Nakheel Metro Station,Marina Mall,1,1,74.98,1250000.0,16671.11,807.08472,1548.7841226878884
1-11-2024-12193,Sales,Sell,2024-04-03,Unit,Flat,Residential,Existing,Al Yelayiss 2,TOWN SQUARE ZAHRA BREEZE 3A,TOWN SQUARE ZAHRA,Dubai Cycling Course,Nakheel Metro Station,Marina Mall,3,1,131.18,1375000.0,10481.78,1412.02152,973.7811927965517
1-102-2025-125331,Sales,Sell - Pre registration,2025-12-09,Unit,Flat,Residential,Off-Plan,Jabal Ali First,The Horizon at Sobha Central,Sobha Central Phase I,Sports City Swimming Academy,Harbour Tower,Marina Mall,2,1,111.67,3419718.0,30623.43,1202.01588,2844.985708508277
1-102-2025-76909,Sales,Sell - Pre registration,2025-08-25,Unit,Flat,Residential,Off-Plan,Al Barsha South Fourth,Aveline Residencies by Citi Developer,Aveline Residences by Citi Developers,Sports City Swimming Academy,Dubai Internet City,Mall of the Emirates,2,1,98.52,1423639.0,14450.25,1060.4692799999998,1342.4613299500768
1-102-2024-64685,Sales,Sell - Pre registration,2024-08-26,Unit,Flat,Residential,Off-Plan,Bukadra,340 Riverside Crescent,340 Riverside Crescent,Motor City,Business Bay Metro Station,Dubai Mall,1,1,46.63,1322559.0,28362.84,501.92532,2634.971672678318
1-102-2025-1317,Sales,Sell - Pre registration,2025-01-09,Unit,Flat,Residential,Off-Plan,Al Barsha South Fourth,Binghatti Amber,Binghatti Amber,Sports City Swimming Academy,Dubai Internet City,Mall of the Emirates,1,1,84.65,1170000.0,13821.62,911.1726,1284.0596830940701
1-11-2025-35552,Sales,Sell,2025-08-26,Unit,Flat,Residential,Existing,Marsa Dubai,DORRA BAY,MARINA 101,Burj Al Arab,Jumeirah Beach Residency,Marina Mall,2,1,136.38,2000000.0,14664.91,1467.9943199999998,1362.403091586894
1-102-2025-35900,Sales,Sell - Pre registration,2025-04-30,Unit,Flat,Residential,Off-Plan,Al Yelayiss 2,Symphony on the park,Symphony,Dubai Cycling Course,Business Bay Metro Station,Dubai Mall,1,1,58.68,760000.0,12951.6,631.6315199999999,1203.2331762037463
1-11-2024-50074,Sales,Sell,2024-12-25,Unit,Flat,Residential,Existing,Jabal Ali First,EQUITI ARCADE,EQUITI ARCADE,Expo 2020 Site,Ibn Battuta Metro Station,Ibn-e-Battuta Mall,3,1,201.0,2250000.0,11194.03,2163.564,1039.950747932578
1-11-2025-26394,Sales,Sell,2025-06-26,Unit,Flat,Residential,Existing,Warsan Fourth,BNH Smart Tower 02,NOBLES,Downtown Dubai,Rashidiya Metro Station,City Centre Mirdif,1,1,65.97,432430.0,6554.96,710.1010799999999,608.9696413361321
1-11-2024-45541,Sales,Sell,2024-11-25,Villa,Villa,Residential,Existing,Al Barsha South Fourth,Samana Park Meadows,Samana Park Meadows,Sports City Swimming Academy,Dubai Internet City,Mall of the Emirates,3,0,144.74,3750819.0,25914.18,1557.98136,2407.486441301198
1-102-2025-63470,Sales,Sell - Pre registration,2025-07-17,Villa,Villa,Residential,Off-Plan,Wadi Al Safa 5,Verve City Walk Tower B,La Violeta 2,IMG World Adventures,Emirates Towers Metro Station,Dubai Mall,3,0,166.26,2825000.0,16991.46,1789.6226399999998,1578.545072496401
1-102-2024-46811,Sales,Sell - Pre registration,2024-07-01,Unit,Flat,Residential,Off-Plan,Al Yelayiss 2,FIA,FIA,Dubai Parks and Resorts,Business Bay Metro Station,Dubai Mall,1,1,58.18,780888.0,13421.93,626.24952,1246.9279018369548
1-102-2024-3596,Sales,Sell - Pre registration,2024-01-19,Unit,Flat,Residential,Off-Plan,Al Barsha South Fourth,Elitz 2 By Danube - 2,Elitz 2 By Danube,Sports City Swimming Academy,Dubai Internet City,Mall of the Emirates,Studio,1,35.86,691000.0,19269.38,385.99703999999997,1790.1691681366262
1-102-2024-29453,Sales,Sell - Pre registration,2024-05-07,Unit,Flat,Residential,Off-Plan,Al Yelayiss 2,ORA,ORA,IMG World Adventures,Business Bay Metro Station,Dubai Mall,2,1,110.23,1275888.0,11574.78,1186.5157199999999,1075.3233003941998
1-102-2024-63768,Sales,Sell - Pre registration,2024-08-22,Unit,Flat,Residential,Off-Plan,Al Barsha South Fourth,Lucky Oasis Residence,Lucky Oasis Residence,Sports City Swimming Academy,Dubai Internet City,Mall of the Emirates,1,1,75.65,1095999.0,14487.76,814.2966,1345.9456910418144
1-102-2024-53680,Sales,Sell - Pre registration,2024-07-24,Unit,Flat,Residential,Off-Plan,Al Barsha South Fourth,10 OXFORD by IMAN,10 OXFORD by IMAN ,Sports City Swimming Academy,Dubai Internet City,Mall of the Emirates,Studio,1,41.04,732060.0,17837.72,441.75455999999997,1657.1645576222236
1-102-2024-101729,Sales,Sell - Pre registration,2024-12-05,Unit,Flat,Residential,Off-Plan,Madinat Al Mataar,Azizi Venice 13 ? Building A,azizi venice 13 ,IMG World Adventures,Business Bay Metro Station,Dubai Mall,1,1,67.85,1100000.0,16212.23,730.3373999999999,1506.1531834464456
1-102-2024-82042,Sales,Sell - Pre registration,2024-10-07,Unit,Flat,Residential,Off-Plan,Al Hebiah First,Sobha Orbis Tower A,Sobha Orbis,Motor City,Sharaf Dg Metro Station,Mall of the Emirates,1,1,62.52,1268530.0,20289.99,672.96528,1884.9858049140366
1-11-2025-10604,Sales,Sell,2025-03-13,Unit,Flat,Residential,Existing,Al Hebiah Fourth,GRAND HORIZON 1,GRAND HORIZON 1,Sports City Swimming Academy,Nakheel Metro Station,Marina Mall,1,1,98.13,740000.0,7541.02,1056.2713199999998,700.5775750874312
1-102-2025-44962,Sales,Sell - Pre registration,2025-05-27,Unit,Flat,Residential,Off-Plan,Jabal Ali First,South Garden B,South Garden B,Expo 2020 Site,ENERGY Metro Station,Ibn-e-Battuta Mall,1,1,79.7,1023000.0,12835.63,857.8908,1192.4594598753129
1-102-2025-126702,Sales,Sell - Pre registration,2025-12-11,Unit,Flat,Residential,Off-Plan,Wadi Al Safa 5,Samana Parkville,Samana Parkville,IMG World Adventures,Emirates Towers Metro Station,Dubai Mall,1,1,70.96,1039111.0,14643.62,763.8134399999999,1360.4251320846097
1-11-2025-34983,Sales,Sell,2025-09-01,Unit,Flat,Residential,Existing,Warsan Fourth,7 Seasons,TAVORA RESIDENCES BY JHK HEIGHTS REAL ESTATE DEVELOPMENT,Expo 2020 Site,Rashidiya Metro Station,City Centre Mirdif,1,1,66.7,951284.0,14262.13,717.9588,1324.9841077231729
1-11-2024-40906,Sales,Sell,2024-10-28,Unit,Flat,Residential,Existing,Al Warsan First,ROYAL RESIDENCES,Emirates Living - Springs 6,Dubai International Airport,Rashidiya Metro Station,City Centre Mirdif,1,1,78.87,525000.0,6656.52,848.95668,618.406112311879
1-102-2025-84794,Sales,Sell - Pre registration,2025-09-04,Unit,Flat,Residential,Off-Plan,Al Hebiah First,Sobha Orbis Tower G,Sobha Orbis,Motor City,Sharaf Dg Metro Station,Mall of the Emirates,2,1,93.52,1962948.0,20989.61,1006.6492799999999,1949.9820235305788
1-102-2024-70755,Sales,Sell - Pre registration,2024-09-12,Unit,Flat,Residential,Off-Plan,Madinat Al Mataar,Golf Point Tower 2,Golf Point,Al Makhtoum International Airport,Business Bay Metro Station,Dubai Mall,1,1,63.1,1083888.0,17177.31,679.2084,1595.8106525184319
1-102-2024-18012,Sales,Sell - Pre registration,2024-03-22,Unit,Flat,Residential,Off-Plan,Al Barsha South Third,48 PARKSIDE,48 PARKSIDE ,Motor City,Sharaf Dg Metro Station,Mall of the Emirates,3,1,140.01,1800000.0,12856.22,1507.0676399999998,1194.3724038822838
1-11-2025-15498,Sales,Sell,2025-04-17,Unit,Flat,Residential,Existing,Wadi Al Safa 3,CLEOPATRA TOWER,South Bay 1,IMG World Adventures,Emirates Towers Metro Station,Dubai Mall,1,1,91.17,725445.0,7957.06,981.35388,739.2287479415683
1-102-2025-50252,Sales,Sell - Pre registration,2025-06-13,Unit,Flat,Residential,Off-Plan,Al Barsha South Second,Vincitore Aqua Dimore,Vincitore Aqua Dimore,Motor City,First Abu Dhabi Bank Metro Station,Mall of the Emirates,1,1,76.4,1281000.0,16767.02,822.3696,1557.6937668902158
1-102-2024-56327,Sales,Sell - Pre registration,2024-07-31,Unit,Flat,Residential,Off-Plan,Al Barsha South Fourth,LUMA PARK VIEWS,Luma Park Views,Sports City Swimming Academy,Nakheel Metro Station,Marina Mall,1,1,81.71,1396325.0,17088.79,879.5264399999999,1587.5872929982643
1-102-2024-36806,Sales,Sell - Pre registration,2024-05-28,Unit,Flat,Residential,Off-Plan,Al Merkadh,Sobha Hartland - The Crest Tower B,Sobha Hartland - The Crest,Sports City Swimming Academy,Dubai Internet City,Mall of the Emirates,1,1,48.26,1238000.0,25652.71,519.47064,2383.1953236086642
1-11-2024-13764,Sales,Sell,2024-04-23,Unit,Flat,Residential,Existing,Al Warsan First,Tabeer 1,Tabeer 1,IMG World Adventures,Rashidiya Metro Station,City Centre Mirdif,1,1,71.59,406256.0,5674.76,770.59476,527.1979788702431
1-102-2025-90760,Sales,Sell - Pre registration,2025-09-23,Unit,Flat,Residential,Off-Plan,Wadi Al Safa 3,Dusit Rijas,Rijas Suites,IMG World Adventures,Dubai Internet City,Marina Mall,1,1,37.43,774756.0,20698.8,402.89651999999995,1922.9652318664855
1-102-2024-14873,Sales,Sell - Pre registration,2024-03-11,Unit,Flat,Residential,Off-Plan,Madinat Al Mataar,Sky Residences 2,Expo City Sky Residences,Sports City Swimming Academy,Dubai Internet City,Mall of the Emirates,1,1,86.68,1801000.0,20777.57,933.02352,1930.283600996468
1-102-2024-35596,Sales,Sell - Pre registration,2024-05-24,Unit,Flat,Residential,Off-Plan,Al Barsha South Fourth,AVANT GARDE RESIDENCES BY SKYLINE,AVANT GARDE RESIDENCES BY SKYLINE,Sports City Swimming Academy,Dubai Internet City,Mall of the Emirates,1,1,82.65,1117000.0,13514.82,889.6446,1255.5575563545262
1-102-2024-31994,Sales,Sell - Pre registration,2024-05-14,Unit,Flat,Residential,Off-Plan,Business Bay,Bayz 101 By Danube,Bayz 101 By Danube,Burj Khalifa,Business Bay Metro Station,Dubai Mall,Studio,1,34.71,1281000.0,36905.79,373.61843999999996,3428.631627496759
1-11-2024-45125,Sales,Sell,2024-11-21,Unit,Flat,Residential,Existing,Al Barsha South Fourth,LARIVIERA  ESTATE-A,ALTA VIEW SKYHOMES,Sports City Swimming Academy,Dubai Internet City,Marina Mall,1,1,63.57,610000.0,9595.72,684.26748,891.4642560537876
1-11-2025-7228,Sales,Sell,2025-02-20,Unit,Flat,Residential,Existing,Business Bay,Peninsula Five - 3,Peninsula Five,Downtown Dubai,Business Bay Metro Station,Dubai Mall,1,1,66.1,2050000.0,31013.62,711.5003999999999,2881.2352038031186
1-102-2024-39091,Sales,Sell - Pre registration,2024-06-03,Unit,Flat,Residential,Off-Plan,Al Barsha South Fourth,Westwood Grande by Imtiaz,Westwood Grande by Imtiaz,Sports City Swimming Academy,Nakheel Metro Station,Marina Mall,1,1,171.39,600000.0,3500.79,1844.8419599999997,325.2311108535281
1-102-2025-53523,Sales,Sell - Pre registration,2025-06-20,Unit,Flat,Residential,Off-Plan,Wadi Al Safa 5,Building 5 - JADE,Verdes by Haven 1,Hamdan Sports Complex,Emirates Towers Metro Station,Dubai Mall,3,1,180.52,2921200.0,16182.14,1943.11728,1503.3575327990495
1-102-2025-129805,Sales,Sell - Pre registration,2025-12-18,Unit,Flat,Residential,Off-Plan,Al Yelayiss 2,Ayala on the Park,Grove ,Dubai Cycling Course,Sharaf Dg Metro Station,Mall of the Emirates,2,1,95.49,1550000.0,16232.07,1027.8543599999998,1507.9957436771492
1-102-2025-5754,Sales,Sell - Pre registration,2025-01-27,Villa,Villa,Residential,Off-Plan,Wadi Al Safa 5,CONDOR GOLF LINKS 18,La Tilia at Villanova Phase 2,Sports City Swimming Academy,Nakheel Metro Station,Marina Mall,3,0,175.0,2787000.0,15925.71,1883.6999999999998,1479.5349577958275
1-102-2024-87944,Sales,Sell - Pre registration,2024-10-21,Unit,Flat,Residential,Off-Plan,Business Bay,WEST BAY TOWER,WEST BAY TOWER,Downtown Dubai,Business Bay Metro Station,Dubai Mall,2,1,125.93,1200000.0,9529.1,1355.51052,885.2753130975332
1-11-2024-39419,Sales,Sell,2024-10-17,Unit,Flat,Residential,Existing,Wadi Al Safa 5,Etlalah 1,Arabian Ranches III - JOY,IMG World Adventures,Business Bay Metro Station,Dubai Mall,1,1,76.59,635000.0,8290.9,824.41476,770.243366336624
1-11-2025-24818,Sales,Sell,2025-06-13,Unit,Flat,Residential,Existing,Al Thanyah Fifth,CONCORDE TOWER 1,CONCORDE TOWER,Sports City Swimming Academy,Jumeirah Lakes Towers,Marina Mall,1,1,91.02,1130000.0,12414.85,979.7392799999999,1153.3680674719913
1-102-2025-10959,Sales,Sell - Pre registration,2025-02-20,Unit,Flat,Residential,Off-Plan,Wadi Al Safa 5,Cove Edition Residence 3 by Imtiaz,Cove Edition Residence 3 By Imtiaz,IMG World Adventures,Emirates Towers Metro Station,Dubai Mall,1,1,80.98,977418.0,12069.87,871.66872,1121.3181998775865
1-102-2025-35940,Sales,Sell - Pre registration,2025-04-30,Unit,Flat,Residential,Off-Plan,Al Barsha South Fourth,LEVANTO BY ORO24,LEVANTO BY ORO24,Sports City Swimming Academy,Dubai Internet City,Marina Mall,Studio,1,33.8,540000.0,15976.33,363.82319999999993,1484.2373988244842
1-102-2024-90853,Sales,Sell - Pre registration,2024-10-28,Unit,Flat,Residential,Off-Plan,Business Bay,Canal Heights 2,CANAL HEIGHTS 2,Downtown Dubai,Business Bay Metro Station,Dubai Mall,Studio,1,43.68,1351680.0,30945.05,470.17152,2874.8657511199317
1-102-2025-16863,Sales,Sell - Pre registration,2025-03-03,Unit,Flat,Residential,Off-Plan,Hadaeq Sheikh Mohammed Bin Rashid,Park Field Tower 2,Park Field,Motor City,First Abu Dhabi Bank Metro Station,Mall of the Emirates,1,1,59.96,1600000.0,26684.46,645.40944,2479.0464793945375
1-11-2025-29257,Sales,Sell,2025-07-10,Unit,Flat,Residential,Existing,Al Thanyah Fifth,Lakeside,LAKESIDE RESIDENCE,Sports City Swimming Academy,Jumeirah Lakes Towers,Marina Mall,1,1,77.63,1220000.0,15715.57,835.6093199999999,1460.0124373911963
1-11-2024-38966,Sales,Sell,2024-10-15,Unit,Flat,Residential,Existing,Hadaeq Sheikh Mohammed Bin Rashid,Golfville Block A,Golf ville,IMG World Adventures,Noor Bank Metro Station,Mall of the Emirates,2,1,69.05,1750000.0,25343.95,743.2542,2354.510744776148
1-102-2025-51573,Sales,Sell - Pre registration,2025-06-17,Villa,Villa,Residential,Off-Plan,Wadi Al Safa 7,WADI 645,Reportage Village 1 ,Hamdan Sports Complex,Business Bay Metro Station,Dubai Mall,2,0,88.0,1361358.0,15469.98,947.232,1437.1959562176953
1-102-2025-70474,Sales,Sell - Pre registration,2025-08-04,Unit,Flat,Residential,Off-Plan,Jabal Ali First,Sola Residences,Sola Residences,Expo 2020 Site,ENERGY Metro Station,Ibn-e-Battuta Mall,2,1,89.01,1312840.0,14749.35,958.10364,1370.2484211415792
1-11-2025-12846,Sales,Sell,2025-03-28,Unit,Flat,Residential,Existing,Al Yelayiss 2,TOWN SQUARE SAFI 2B,TOWN SQUARE SAFI,Dubai Cycling Course,Business Bay Metro Station,Dubai Mall,Studio,1,29.7,490000.0,16498.32,319.69079999999997,1532.7310013300353
1-11-2025-46603,Sales,Sell,2025-11-06,Unit,Flat,Residential,Existing,Al Barsha South Third,VINCITORE BENESSERE 2,Vincitore Benessere,Motor City,Sharaf Dg Metro Station,Mall of the Emirates,Studio,1,34.97,655000.0,18730.34,376.41707999999994,1740.0910713190806
1-102-2025-89534,Sales,Sell - Pre registration,2025-09-19,Unit,Flat,Residential,Off-Plan,Wadi Al Safa 4,CAPRIA 8,CAPRIA WEST,IMG World Adventures,Business Bay Metro Station,Dubai Mall,2,1,117.16,2546000.0,21730.97,1261.11024,2018.8560200732334
1-102-2024-35466,Sales,Sell - Pre registration,2024-05-24,Unit,Flat,Residential,Off-Plan,Hadaeq Sheikh Mohammed Bin Rashid,Park Lane ? Building 2B,Park Lane,Burj Al Arab,First Abu Dhabi Bank Metro Station,Mall of the Emirates,1,1,60.55,1565888.0,25861.07,651.7601999999999,2402.55234977527
1-11-2024-34314,Sales,Sell,2024-09-13,Unit,Flat,Residential,Existing,Madinat Al Mataar,TENORA,TENORA,Expo 2020 Site,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,Studio,1,42.68,360000.0,8434.86,459.40752,783.6179956305461
1-102-2025-103570,Sales,Sell - Pre registration,2025-10-15,Villa,Villa,Residential,Off-Plan,Dubai Investment Park Second,Ellison,DAMAC RIVERSIDE - OLIVE,Global Village,Business Bay Metro Station,Dubai Mall,4,0,144.0,2661000.0,18479.17,1550.0159999999998,1716.756472191255
1-11-2026-1590,Sales,Sell,2026-01-14,Unit,Flat,Residential,Existing,Al Barsha South Fourth,BLOOM HEIGHTS A,BLOOM HEIGHTS,Sports City Swimming Academy,Nakheel Metro Station,Marina Mall,1,1,67.98,1200000.0,17652.25,731.73672,1639.93410088809
